Time,vel,cur,tar_vel,identification_angle
1745830149.038383689,0.0238471,4916,0.02,1.5708
1745830149.040896837,0.0228102,4921,0.02,1.5708
1745830149.043404409,0.0238471,4894,0.02,1.5708
1745830149.045880933,0.0259207,4831,0.02,1.5708
1745830149.048405639,0.0259207,4831,0.02,1.5708
1745830149.050896110,0.0290312,4814,0.02,1.5708
1745830149.053382884,0.0279944,4748,0.02,1.5708
1745830149.055890100,0.0248839,4743,0.02,1.5708
1745830149.058381050,0.0217734,4751,0.02,1.5708
1745830149.060902365,0.0228102,4752,0.02,1.5708
1745830149.063409507,0.0217734,4754,0.02,1.5708
1745830149.065890195,0.0217734,4754,0.02,1.5708
1745830149.068384417,0.0207366,4745,0.02,1.5708
1745830149.070900331,0.0207366,4745,0.02,1.5708
1745830149.073386198,0.0228102,4722,0.02,1.5708
1745830149.075883827,0.0279944,4641,0.02,1.5708
1745830149.078394372,0.0279944,4641,0.02,1.5708
1745830149.080892539,0.0248839,4676,0.02,1.5708
1745830149.083373889,0.0238471,4675,0.02,1.5708
1745830149.085891639,0.0228102,4679,0.02,1.5708
1745830149.088381763,0.0228102,4679,0.02,1.5708
1745830149.090879486,0.0207366,4694,0.02,1.5708
1745830149.093377555,0.0217734,4689,0.02,1.5708
1745830149.095885658,0.0248839,4616,0.02,1.5708
1745830149.098382688,0.030068,4618,0.02,1.5708
1745830149.100889379,0.030068,4607,0.02,1.5708
1745830149.103378837,0.030068,4589,0.02,1.5708
1745830149.105901730,0.0311049,4528,0.02,1.5708
1745830149.108377346,0.0290312,4503,0.02,1.5708
1745830149.110893951,0.0279944,4553,0.02,1.5708
1745830149.113394152,0.0269576,4489,0.02,1.5708
1745830149.115863124,0.0238471,4503,0.02,1.5708
1745830149.118390586,0.0248839,4484,0.02,1.5708
1745830149.120880917,0.0238471,4454,0.02,1.5708
1745830149.123380169,0.0259207,4448,0.02,1.5708
1745830149.125900857,0.0259207,4466,0.02,1.5708
1745830149.128384736,0.0217734,4510,0.02,1.5708
1745830149.130878412,0.0196998,4485,0.02,1.5708
1745830149.133382148,0.0196998,4485,0.02,1.5708
1745830149.135893490,0.0207366,4512,0.02,1.5708
1745830149.138386359,0.0176261,4609,0.02,1.5708
1745830149.140886624,0.0176261,4609,0.02,1.5708
1745830149.143378196,0.0155524,4588,0.02,1.5708
1745830149.145883751,0.0165893,4638,0.02,1.5708
1745830149.148382539,0.0186629,4647,0.02,1.5708
1745830149.150889935,0.0186629,4647,0.02,1.5708
1745830149.153397541,0.0186629,4686,0.02,1.5708
1745830149.155891456,0.0176261,4742,0.02,1.5708
1745830149.158399377,0.0155524,4747,0.02,1.5708
1745830149.160895636,0.0155524,4747,0.02,1.5708
1745830149.163416852,0.0165893,4747,0.02,1.5708
1745830149.165879095,0.0165893,4747,0.02,1.5708
1745830149.168398720,0.0165893,4747,0.02,1.5708
1745830149.170887135,0.0196998,4744,0.02,1.5708
1745830149.173380863,0.0196998,4744,0.02,1.5708
1745830149.175880024,0.0217734,4664,0.02,1.5708
1745830149.178393883,0.0228102,4635,0.02,1.5708
1745830149.180882637,0.0238471,4618,0.02,1.5708
1745830149.183380495,0.0217734,4576,0.02,1.5708
1745830149.185894671,0.0217734,4603,0.02,1.5708
1745830149.188386687,0.0217734,4587,0.02,1.5708
1745830149.190876083,0.0217734,4587,0.02,1.5708
1745830149.193386483,0.0217734,4545,0.02,1.5708
1745830149.195885783,0.0207366,4581,0.02,1.5708
1745830149.198381453,0.0176261,4610,0.02,1.5708
1745830149.200883203,0.0186629,4592,0.02,1.5708
1745830149.203400363,0.0196998,4591,0.02,1.5708
1745830149.205883362,0.0207366,4550,0.02,1.5708
1745830149.208379330,0.0207366,4550,0.02,1.5708
1745830149.210898191,0.0207366,4590,0.02,1.5708
1745830149.213395413,0.0207366,4571,0.02,1.5708
1745830149.215897373,0.0217734,4568,0.02,1.5708
1745830149.218374970,0.0207366,4588,0.02,1.5708
1745830149.220886747,0.0165893,4621,0.02,1.5708
1745830149.223394385,0.0165893,4636,0.02,1.5708
1745830149.225898564,0.0176261,4605,0.02,1.5708
1745830149.228377253,0.0217734,4567,0.02,1.5708
1745830149.230877967,0.0217734,4555,0.02,1.5708
1745830149.233382083,0.0228102,4624,0.02,1.5708
1745830149.235867898,0.0238471,4600,0.02,1.5708
1745830149.238382854,0.0269576,4537,0.02,1.5708
1745830149.240888736,0.0279944,4476,0.02,1.5708
1745830149.243405892,0.0279944,4476,0.02,1.5708
1745830149.245902799,0.0269576,4469,0.02,1.5708
1745830149.248381392,0.0248839,4378,0.02,1.5708
1745830149.250878480,0.0259207,4361,0.02,1.5708
1745830149.253398609,0.0248839,4384,0.02,1.5708
1745830149.255879675,0.0228102,4375,0.02,1.5708
1745830149.258382670,0.0217734,4360,0.02,1.5708
1745830149.260892943,0.0217734,4360,0.02,1.5708
1745830149.263405389,0.0196998,4430,0.02,1.5708
1745830149.265896300,0.0196998,4396,0.02,1.5708
1745830149.268383756,0.0207366,4430,0.02,1.5708
1745830149.270876857,0.0207366,4430,0.02,1.5708
1745830149.273382278,0.0196998,4453,0.02,1.5708
1745830149.275879753,0.0196998,4453,0.02,1.5708
1745830149.278378111,0.0196998,4468,0.02,1.5708
1745830149.280885753,0.0207366,4430,0.02,1.5708
1745830149.283400919,0.0217734,4471,0.02,1.5708
1745830149.285886584,0.0217734,4492,0.02,1.5708
1745830149.288382972,0.0207366,4439,0.02,1.5708
1745830149.290897334,0.0228102,4513,0.02,1.5708
1745830149.293391706,0.0176261,4582,0.02,1.5708
1745830149.295879679,0.0176261,4582,0.02,1.5708
1745830149.298400864,0.0176261,4582,0.02,1.5708
1745830149.300898881,0.0196998,4519,0.02,1.5708
1745830149.303378773,0.0196998,4519,0.02,1.5708
1745830149.305896177,0.0269576,4442,0.02,1.5708
1745830149.308385716,0.0279944,4409,0.02,1.5708
1745830149.310880235,0.0269576,4386,0.02,1.5708
1745830149.313377351,0.0279944,4341,0.02,1.5708
1745830149.315887219,0.0279944,4283,0.02,1.5708
1745830149.318396946,0.0248839,4294,0.02,1.5708
1745830149.320880255,0.0238471,4306,0.02,1.5708
1745830149.323403155,0.0217734,4350,0.02,1.5708
1745830149.325889414,0.0217734,4350,0.02,1.5708
1745830149.328389530,0.0217734,4350,0.02,1.5708
1745830149.330895624,0.0176261,4393,0.02,1.5708
1745830149.333387118,0.0176261,4393,0.02,1.5708
1745830149.335881760,0.0165893,4410,0.02,1.5708
1745830149.338388479,0.0165893,4395,0.02,1.5708
1745830149.340894988,0.0186629,4420,0.02,1.5708
1745830149.343412277,0.0186629,4420,0.02,1.5708
1745830149.345899780,0.0228102,4370,0.02,1.5708
1745830149.348381618,0.0217734,4374,0.02,1.5708
1745830149.350880804,0.0207366,4432,0.02,1.5708
1745830149.353380692,0.0207366,4432,0.02,1.5708
1745830149.355885945,0.0176261,4469,0.02,1.5708
1745830149.358379792,0.0176261,4455,0.02,1.5708
1745830149.360892537,0.0176261,4455,0.02,1.5708
1745830149.363378373,0.0176261,4528,0.02,1.5708
1745830149.365896467,0.0155524,4569,0.02,1.5708
1745830149.368380049,0.0145156,4535,0.02,1.5708
1745830149.370898278,0.0145156,4535,0.02,1.5708
1745830149.373390788,0.0186629,4506,0.02,1.5708
1745830149.375888574,0.0207366,4452,0.02,1.5708
1745830149.378387133,0.0269576,4493,0.02,1.5708
1745830149.380893439,0.0248839,4415,0.02,1.5708
1745830149.383404603,0.0238471,4414,0.02,1.5708
1745830149.385879571,0.0248839,4390,0.02,1.5708
1745830149.388377111,0.0217734,4394,0.02,1.5708
1745830149.390897236,0.0186629,4422,0.02,1.5708
1745830149.393390025,0.0176261,4451,0.02,1.5708
1745830149.395884156,0.0176261,4451,0.02,1.5708
1745830149.398380589,0.0155524,4471,0.02,1.5708
1745830149.400883572,0.0155524,4479,0.02,1.5708
1745830149.403421193,0.0165893,4474,0.02,1.5708
1745830149.405887150,0.0165893,4474,0.02,1.5708
1745830149.408388497,0.0165893,4520,0.02,1.5708
1745830149.410891957,0.0155524,4545,0.02,1.5708
1745830149.413376956,0.0155524,4545,0.02,1.5708
1745830149.415891474,0.0155524,4544,0.02,1.5708
1745830149.418377374,0.0145156,4573,0.02,1.5708
1745830149.420897217,0.0145156,4545,0.02,1.5708
1745830149.423376381,0.0165893,4547,0.02,1.5708
1745830149.425895430,0.0165893,4547,0.02,1.5708
1745830149.428387969,0.0196998,4524,0.02,1.5708
1745830149.430895804,0.0196998,4554,0.02,1.5708
1745830149.433390927,0.0196998,4495,0.02,1.5708
1745830149.435890305,0.0196998,4495,0.02,1.5708
1745830149.438387517,0.0238471,4472,0.02,1.5708
1745830149.440888068,0.0238471,4412,0.02,1.5708
1745830149.443431472,0.0248839,4447,0.02,1.5708
1745830149.445899664,0.0238471,4457,0.02,1.5708
1745830149.448397812,0.0238471,4457,0.02,1.5708
1745830149.450883241,0.0248839,4355,0.02,1.5708
1745830149.453393970,0.0248839,4355,0.02,1.5708
1745830149.455893587,0.0248839,4355,0.02,1.5708
1745830149.458386458,0.0279944,4252,0.02,1.5708
1745830149.460894042,0.0269576,4242,0.02,1.5708
1745830149.463377945,0.0269576,4242,0.02,1.5708
1745830149.465897180,0.0217734,4227,0.02,1.5708
1745830149.468381770,0.0207366,4222,0.02,1.5708
1745830149.470893095,0.0217734,4273,0.02,1.5708
1745830149.473383236,0.0228102,4249,0.02,1.5708
1745830149.475889794,0.0217734,4314,0.02,1.5708
1745830149.478380523,0.0165893,4352,0.02,1.5708
1745830149.480895884,0.0165893,4352,0.02,1.5708
1745830149.483325816,0.0134788,4364,0.02,1.5708
1745830149.485880869,0.0145156,4406,0.02,1.5708
1745830149.488377746,0.0165893,4359,0.02,1.5708
1745830149.490889916,0.0186629,4339,0.02,1.5708
1745830149.493381508,0.0186629,4339,0.02,1.5708
1745830149.495861537,0.0207366,4400,0.02,1.5708
1745830149.498382151,0.0165893,4368,0.02,1.5708
1745830149.500896984,0.0165893,4421,0.02,1.5708
1745830149.503415161,0.0165893,4376,0.02,1.5708
1745830149.505879127,0.0176261,4371,0.02,1.5708
1745830149.508385972,0.0186629,4394,0.02,1.5708
1745830149.510900408,0.0186629,4336,-0.02,1.5708
1745830149.513394943,0.0186629,4366,-0.02,1.5708
1745830149.515886505,0.0186629,4287,-0.02,1.5708
1745830149.518381675,0.0217734,4333,-0.02,1.5708
1745830149.520892926,0.0196998,4303,-0.02,1.5708
1745830149.523379989,0.0186629,4233,-0.02,1.5708
1745830149.525880005,0.0207366,4242,-0.02,1.5708
1745830149.528387965,0.0228102,4191,-0.02,1.5708
1745830149.530884566,0.0207366,4151,-0.02,1.5708
1745830149.533386495,0.0196998,4201,-0.02,1.5708
1745830149.535897879,0.0196998,4201,-0.02,1.5708
1745830149.538378988,0.0145156,4083,-0.02,1.5708
1745830149.540884650,0.0145156,4083,-0.02,1.5708
1745830149.543379056,0.012442,4125,-0.02,1.5708
1745830149.545880256,0.0114051,4134,-0.02,1.5708
1745830149.548384072,0.0072578,4161,-0.02,1.5708
1745830149.550880580,0.00414732,4212,-0.02,1.5708
1745830149.553394631,0.00311049,4199,-0.02,1.5708
1745830149.555830680,0.00311049,4199,-0.02,1.5708
1745830149.558380122,0.00103683,4236,-0.02,1.5708
1745830149.560903356,0.00103683,4206,-0.02,1.5708
1745830149.563404954,0.00103683,4206,-0.02,1.5708
1745830149.565899178,0,4236,-0.02,1.5708
1745830149.568390609,0,4220,-0.02,1.5708
1745830149.570892676,0,4239,-0.02,1.5708
1745830149.573382926,0,4251,-0.02,1.5708
1745830149.575890158,0,4249,-0.02,1.5708
1745830149.578394233,0,4274,-0.02,1.5708
1745830149.580900864,0,4219,-0.02,1.5708
1745830149.583413293,0,4265,-0.02,1.5708
1745830149.585876394,0,4160,-0.02,1.5708
1745830149.588394998,0,4189,-0.02,1.5708
1745830149.590885311,0,4252,-0.02,1.5708
1745830149.593392624,0,4252,-0.02,1.5708
1745830149.595888321,0,4176,-0.02,1.5708
1745830149.598408534,0,4153,-0.02,1.5708
1745830149.600879188,0,4133,-0.02,1.5708
1745830149.603399339,0,4114,-0.02,1.5708
1745830149.605880532,0,4117,-0.02,1.5708
1745830149.608384054,0,4092,-0.02,1.5708
1745830149.610885818,0,4084,-0.02,1.5708
1745830149.613387394,0,4058,-0.02,1.5708
1745830149.615880504,0,4032,-0.02,1.5708
1745830149.618380119,0,4013,-0.02,1.5708
1745830149.620881899,0,4013,-0.02,1.5708
1745830149.623400099,0,3947,-0.02,1.5708
1745830149.625877473,0,3947,-0.02,1.5708
1745830149.628381630,0,3892,-0.02,1.5708
1745830149.630882850,0,3829,-0.02,1.5708
1745830149.633378261,0,3842,-0.02,1.5708
1745830149.635887914,0,3842,-0.02,1.5708
1745830149.638386052,0,3803,-0.02,1.5708
1745830149.640882422,0,3794,-0.02,1.5708
1745830149.643399457,0,3757,-0.02,1.5708
1745830149.645907759,0,3757,-0.02,1.5708
1745830149.648383391,0,3686,-0.02,1.5708
1745830149.650883851,0,3633,-0.02,1.5708
1745830149.653386552,0,3633,-0.02,1.5708
1745830149.655877894,0,3624,-0.02,1.5708
1745830149.658385086,0,3624,-0.02,1.5708
1745830149.660892007,0,3624,-0.02,1.5708
1745830149.663376928,0,3500,-0.02,1.5708
1745830149.665895987,0,3461,-0.02,1.5708
1745830149.668381583,0,3425,-0.02,1.5708
1745830149.670898955,-0.00103683,3389,-0.02,1.5708
1745830149.673379811,-0.00103683,3389,-0.02,1.5708
1745830149.675893407,-0.00103683,3274,-0.02,1.5708
1745830149.678380713,-0.00103683,3245,-0.02,1.5708
1745830149.680904390,-0.00103683,3213,-0.02,1.5708
1745830149.683413595,-0.00103683,3194,-0.02,1.5708
1745830149.685884769,-0.00103683,3135,-0.02,1.5708
1745830149.688376621,-0.00103683,3117,-0.02,1.5708
1745830149.690902340,-0.00103683,3119,-0.02,1.5708
1745830149.693397470,-0.00103683,3021,-0.02,1.5708
1745830149.695886376,-0.00103683,3016,-0.02,1.5708
1745830149.698398007,-0.00103683,2968,-0.02,1.5708
1745830149.700892219,-0.00103683,2931,-0.02,1.5708
1745830149.703418830,-0.00207366,2913,-0.02,1.5708
1745830149.705896483,-0.00207366,2875,-0.02,1.5708
1745830149.708404984,-0.00207366,2858,-0.02,1.5708
1745830149.710884480,-0.00311049,2836,-0.02,1.5708
1745830149.713380962,-0.00311049,2850,-0.02,1.5708
1745830149.715889539,-0.00311049,2850,-0.02,1.5708
1745830149.718382478,-0.00414732,2766,-0.02,1.5708
1745830149.720883918,-0.00518415,2758,-0.02,1.5708
1745830149.723410824,-0.00622098,2737,-0.02,1.5708
1745830149.725886990,-0.0072578,2775,-0.02,1.5708
1745830149.728384515,-0.0072578,2772,-0.02,1.5708
1745830149.730883578,-0.00829463,2759,-0.02,1.5708
1745830149.733387253,-0.00829463,2774,-0.02,1.5708
1745830149.735882988,-0.00829463,2767,-0.02,1.5708
1745830149.738404401,-0.00933146,2713,-0.02,1.5708
1745830149.740879227,-0.00933146,2723,-0.02,1.5708
1745830149.743408869,-0.0103683,2763,-0.02,1.5708
1745830149.745854015,-0.0103683,2716,-0.02,1.5708
1745830149.748395873,-0.0103683,2735,-0.02,1.5708
1745830149.750883997,-0.00829463,2730,-0.02,1.5708
1745830149.753387145,-0.00933146,2737,-0.02,1.5708
1745830149.755885255,-0.00933146,2737,-0.02,1.5708
1745830149.758398634,-0.00933146,2737,-0.02,1.5708
1745830149.760883773,-0.00933146,2737,-0.02,1.5708
1745830149.763421913,-0.012442,2768,-0.02,1.5708
1745830149.765893795,-0.012442,2716,-0.02,1.5708
1745830149.768394778,-0.012442,2775,-0.02,1.5708
1745830149.770879780,-0.0134788,2685,-0.02,1.5708
1745830149.773378556,-0.0134788,2685,-0.02,1.5708
1745830149.775900299,-0.0145156,2726,-0.02,1.5708
1745830149.778396809,-0.0134788,2712,-0.02,1.5708
1745830149.780888661,-0.0145156,2718,-0.02,1.5708
1745830149.783379633,-0.0145156,2718,-0.02,1.5708
1745830149.785888523,-0.0165893,2710,-0.02,1.5708
1745830149.788397628,-0.0176261,2774,-0.02,1.5708
1745830149.790883033,-0.0196998,2790,-0.02,1.5708
1745830149.793409782,-0.0186629,2760,-0.02,1.5708
1745830149.795824738,-0.0165893,2749,-0.02,1.5708
1745830149.798250039,-0.0165893,2749,-0.02,1.5708
1745830149.800748030,-0.0176261,2794,-0.02,1.5708
1745830149.803247918,-0.0196998,2842,-0.02,1.5708
1745830149.805744033,-0.0207366,2831,-0.02,1.5708
1745830149.808242062,-0.0196998,2815,-0.02,1.5708
1745830149.810754389,-0.0196998,2815,-0.02,1.5708
1745830149.813246199,-0.0134788,2752,-0.02,1.5708
1745830149.815740889,-0.012442,2761,-0.02,1.5708
1745830149.818243468,-0.0114051,2725,-0.02,1.5708
1745830149.820757184,-0.012442,2754,-0.02,1.5708
1745830149.823242453,-0.0134788,2745,-0.02,1.5708
1745830149.825743560,-0.0145156,2771,-0.02,1.5708
1745830149.828244814,-0.0145156,2771,-0.02,1.5708
1745830149.830747803,-0.0186629,2787,-0.02,1.5708
1745830149.833241276,-0.0165893,2740,-0.02,1.5708
1745830149.835744273,-0.0165893,2740,-0.02,1.5708
1745830149.838241885,-0.0134788,2791,-0.02,1.5708
1745830149.840747668,-0.0103683,2700,-0.02,1.5708
1745830149.843243569,-0.0103683,2699,-0.02,1.5708
1745830149.845743691,-0.0103683,2699,-0.02,1.5708
1745830149.848242764,-0.012442,2704,-0.02,1.5708
1745830149.850750850,-0.012442,2704,-0.02,1.5708
1745830149.853244266,-0.0186629,2803,-0.02,1.5708
1745830149.855740494,-0.0186629,2803,-0.02,1.5708
1745830149.858247208,-0.0196998,2779,-0.02,1.5708
1745830149.860742543,-0.0207366,2788,-0.02,1.5708
1745830149.863243069,-0.0207366,2788,-0.02,1.5708
1745830149.865741471,-0.0207366,2805,-0.02,1.5708
1745830149.868248534,-0.0196998,2784,-0.02,1.5708
1745830149.870748232,-0.0207366,2782,-0.02,1.5708
1745830149.873249007,-0.0217734,2827,-0.02,1.5708
1745830149.875827506,-0.0217734,2827,-0.02,1.5708
1745830149.878253540,-0.0248839,2828,-0.02,1.5708
1745830149.880883341,-0.0238471,2898,-0.02,1.5708
1745830149.883250114,-0.0238471,2898,-0.02,1.5708
1745830149.885750693,-0.0259207,2966,-0.02,1.5708
1745830149.888244280,-0.0269576,2959,-0.02,1.5708
1745830149.890743298,-0.0238471,2947,-0.02,1.5708
1745830149.893249187,-0.0217734,2970,-0.02,1.5708
1745830149.895743898,-0.0207366,2983,-0.02,1.5708
1745830149.898241590,-0.0196998,2957,-0.02,1.5708
1745830149.900743442,-0.0196998,2956,-0.02,1.5708
1745830149.903249336,-0.0176261,2884,-0.02,1.5708
1745830149.905743630,-0.0176261,2952,-0.02,1.5708
1745830149.908242558,-0.0176261,2967,-0.02,1.5708
1745830149.910745132,-0.0176261,2948,-0.02,1.5708
1745830149.913248774,-0.0165893,2961,-0.02,1.5708
1745830149.915744484,-0.0186629,2938,-0.02,1.5708
1745830149.918240622,-0.0196998,2937,-0.02,1.5708
1745830149.920742584,-0.0186629,2935,-0.02,1.5708
1745830149.923247140,-0.0145156,2837,-0.02,1.5708
1745830149.925743104,-0.0145156,2837,-0.02,1.5708
1745830149.928249988,-0.0145156,2872,-0.02,1.5708
1745830149.930745911,-0.0186629,2868,-0.02,1.5708
1745830149.933365445,-0.0207366,2859,-0.02,1.5708
1745830149.935752682,-0.0186629,2836,-0.02,1.5708
1745830149.938251669,-0.0165893,2774,-0.02,1.5708
1745830149.940900107,-0.012442,2697,-0.02,1.5708
1745830149.943251275,-0.012442,2697,-0.02,1.5708
1745830149.945746024,-0.0145156,2778,-0.02,1.5708
1745830149.948399647,-0.0145156,2778,-0.02,1.5708
1745830149.950893911,-0.0196998,2761,-0.02,1.5708
1745830149.953384377,-0.0207366,2801,-0.02,1.5708
1745830149.955892004,-0.0228102,2890,-0.02,1.5708
1745830149.958381456,-0.0238471,2829,-0.02,1.5708
1745830149.960882998,-0.0248839,2914,-0.02,1.5708
1745830149.963400294,-0.0248839,2914,-0.02,1.5708
1745830149.965896168,-0.0269576,2915,-0.02,1.5708
1745830149.968384039,-0.0228102,2905,-0.02,1.5708
1745830149.970887848,-0.0165893,2848,-0.02,1.5708
1745830149.973387141,-0.0145156,2845,-0.02,1.5708
1745830149.975889336,-0.0145156,2845,-0.02,1.5708
1745830149.978384715,-0.012442,2797,-0.02,1.5708
1745830149.980906397,-0.012442,2797,-0.02,1.5708
1745830149.983319380,-0.0155524,2822,-0.02,1.5708
1745830149.985881442,-0.0155524,2822,-0.02,1.5708
1745830149.988395028,-0.0165893,2803,-0.02,1.5708
1745830149.990875544,-0.0176261,2866,-0.02,1.5708
1745830149.993376628,-0.0176261,2866,-0.02,1.5708
1745830149.995883562,-0.0196998,2886,-0.02,1.5708
1745830149.998381207,-0.0196998,2884,-0.02,1.5708
1745830150.000886826,-0.0196998,2884,-0.02,1.5708
1745830150.003404175,-0.0155524,2779,-0.02,1.5708
1745830150.005878218,-0.0145156,2798,-0.02,1.5708
1745830150.008378526,-0.0155524,2767,-0.02,1.5708
1745830150.010880090,-0.0165893,2785,-0.02,1.5708
1745830150.013405118,-0.0228102,2861,-0.02,1.5708
1745830150.015894849,-0.0228102,2861,-0.02,1.5708
1745830150.018392250,-0.0228102,2799,-0.02,1.5708
1745830150.020874312,-0.0196998,2802,-0.02,1.5708
1745830150.023395948,-0.0196998,2802,-0.02,1.5708
1745830150.025896133,-0.0217734,2853,-0.02,1.5708
1745830150.028379996,-0.0207366,2853,-0.02,1.5708
1745830150.030890670,-0.0238471,2914,-0.02,1.5708
1745830150.033381122,-0.0269576,2985,-0.02,1.5708
1745830150.035891243,-0.0279944,2994,-0.02,1.5708
1745830150.038391689,-0.0279944,2941,-0.02,1.5708
1745830150.040883486,-0.0259207,2991,-0.02,1.5708
1745830150.043404859,-0.0228102,3014,-0.02,1.5708
1745830150.045880722,-0.0207366,2969,-0.02,1.5708
1745830150.048378596,-0.0207366,2969,-0.02,1.5708
1745830150.050884611,-0.0186629,2986,-0.02,1.5708
1745830150.053391533,-0.0176261,2961,-0.02,1.5708
1745830150.055890730,-0.0176261,2961,-0.02,1.5708
1745830150.058379336,-0.0155524,2964,-0.02,1.5708
1745830150.060885480,-0.0165893,2959,-0.02,1.5708
1745830150.063399786,-0.0165893,2959,-0.02,1.5708
1745830150.065897577,-0.0176261,2939,-0.02,1.5708
1745830150.068392282,-0.0165893,2928,-0.02,1.5708
1745830150.070883275,-0.0165893,2928,-0.02,1.5708
1745830150.073392270,-0.0176261,2935,-0.02,1.5708
1745830150.075872693,-0.0176261,2892,-0.02,1.5708
1745830150.078382376,-0.0165893,2890,-0.02,1.5708
1745830150.080897880,-0.0165893,2832,-0.02,1.5708
1745830150.083345033,-0.0165893,2832,-0.02,1.5708
1745830150.085889199,-0.0165893,2835,-0.02,1.5708
1745830150.088387954,-0.0176261,2835,-0.02,1.5708
1745830150.090884371,-0.0207366,2860,-0.02,1.5708
1745830150.093389818,-0.0207366,2860,-0.02,1.5708
1745830150.095895541,-0.0259207,2886,-0.02,1.5708
1745830150.098380011,-0.0238471,2884,-0.02,1.5708
1745830150.100882433,-0.0238471,2884,-0.02,1.5708
1745830150.103378337,-0.0238471,2909,-0.02,1.5708
1745830150.105889568,-0.0238471,2950,-0.02,1.5708
1745830150.108381760,-0.0248839,2947,-0.02,1.5708
1745830150.110891331,-0.0259207,2989,-0.02,1.5708
1745830150.113381967,-0.0259207,3046,-0.02,1.5708
1745830150.115880280,-0.0248839,3039,-0.02,1.5708
1745830150.118387348,-0.0228102,3000,-0.02,1.5708
1745830150.120892410,-0.0207366,3023,-0.02,1.5708
1745830150.123376458,-0.0186629,2979,-0.02,1.5708
1745830150.125880092,-0.0165893,3006,-0.02,1.5708
1745830150.128382761,-0.0176261,3031,-0.02,1.5708
1745830150.130895719,-0.0186629,3040,-0.02,1.5708
1745830150.133381328,-0.0196998,3003,-0.02,1.5708
1745830150.135888657,-0.0176261,3000,-0.02,1.5708
1745830150.138382860,-0.0176261,2999,-0.02,1.5708
1745830150.140884442,-0.0176261,2997,-0.02,1.5708
1745830150.143401545,-0.0196998,2969,-0.02,1.5708
1745830150.145897058,-0.0186629,2977,-0.02,1.5708
1745830150.148395441,-0.0186629,2977,-0.02,1.5708
1745830150.150906714,-0.0145156,2897,-0.02,1.5708
1745830150.153381854,-0.0155524,2899,-0.02,1.5708
1745830150.155880424,-0.0165893,2844,-0.02,1.5708
1745830150.158380392,-0.0165893,2844,-0.02,1.5708
1745830150.160897054,-0.0196998,2870,-0.02,1.5708
1745830150.163406554,-0.0196998,2843,-0.02,1.5708
1745830150.165901077,-0.0196998,2843,-0.02,1.5708
1745830150.168388642,-0.0196998,2837,-0.02,1.5708
1745830150.170883767,-0.0196998,2894,-0.02,1.5708
1745830150.173392470,-0.0217734,2906,-0.02,1.5708
1745830150.175878896,-0.0228102,2910,-0.02,1.5708
1745830150.178398990,-0.0207366,2890,-0.02,1.5708
1745830150.180897175,-0.0207366,2890,-0.02,1.5708
1745830150.183433554,-0.0207366,2890,-0.02,1.5708
1745830150.185894636,-0.0207366,2934,-0.02,1.5708
1745830150.188391069,-0.0165893,2852,-0.02,1.5708
1745830150.190878346,-0.0155524,2862,-0.02,1.5708
1745830150.193381328,-0.0165893,2859,-0.02,1.5708
1745830150.195881150,-0.0165893,2865,-0.02,1.5708
1745830150.198380698,-0.0165893,2830,-0.02,1.5708
1745830150.200878853,-0.0165893,2826,-0.02,1.5708
1745830150.203404654,-0.0155524,2796,-0.02,1.5708
1745830150.205884120,-0.0165893,2800,-0.02,1.5708
1745830150.208379356,-0.0155524,2795,-0.02,1.5708
1745830150.210892489,-0.0134788,2769,-0.02,1.5708
1745830150.213387893,-0.012442,2753,-0.02,1.5708
1745830150.215889015,-0.0114051,2741,-0.02,1.5708
1745830150.218378359,-0.012442,2746,-0.02,1.5708
1745830150.220889614,-0.012442,2742,-0.02,1.5708
1745830150.223397615,-0.0134788,2721,-0.02,1.5708
1745830150.225878355,-0.0134788,2693,-0.02,1.5708
1745830150.228377183,-0.0145156,2735,-0.02,1.5708
1745830150.230902175,-0.0176261,2769,-0.02,1.5708
1745830150.233382196,-0.0186629,2734,-0.02,1.5708
1745830150.235892257,-0.0186629,2739,-0.02,1.5708
1745830150.238393597,-0.0186629,2739,-0.02,1.5708
1745830150.240891514,-0.0176261,2703,-0.02,1.5708
1745830150.243398259,-0.0207366,2784,-0.02,1.5708
1745830150.245882638,-0.0228102,2776,-0.02,1.5708
1745830150.248392322,-0.0228102,2776,-0.02,1.5708
1745830150.250895982,-0.0248839,2824,-0.02,1.5708
1745830150.253382052,-0.0248839,2853,-0.02,1.5708
1745830150.255888560,-0.0248839,2853,-0.02,1.5708
1745830150.258402989,-0.0259207,2887,-0.02,1.5708
1745830150.260879588,-0.0248839,2914,-0.02,1.5708
1745830150.263379857,-0.0228102,2864,-0.02,1.5708
1745830150.265898462,-0.0238471,2957,-0.02,1.5708
1745830150.268379469,-0.0238471,2957,-0.02,1.5708
1745830150.270900304,-0.0238471,2957,-0.02,1.5708
1745830150.273384138,-0.0238471,3008,-0.02,1.5708
1745830150.275825109,-0.0238471,3008,-0.02,1.5708
1745830150.278384105,-0.0217734,2988,-0.02,1.5708
1745830150.280893099,-0.0217734,2988,-0.02,1.5708
1745830150.283405155,-0.0207366,3026,-0.02,1.5708
1745830150.285878890,-0.0207366,3026,-0.02,1.5708
1745830150.288400307,-0.0165893,2999,-0.02,1.5708
1745830150.290890435,-0.0165893,2982,-0.02,1.5708
1745830150.293381845,-0.0176261,2970,-0.02,1.5708
