Time,vel,cur,tar_vel
1740043092.480639727,0.0155524,0,0.0145156
1740043092.484217024,0.0155524,0,0.0145156
1740043092.487808626,0.0155524,0,0.0145156
1740043092.491406481,0.0155524,0,0.0145156
1740043092.495031106,0.0155524,0,0.0145156
1740043092.498616319,0.0155524,0,0.0145156
1740043092.502212166,0.0155524,0,0.0145156
1740043092.505810556,0.0155524,0,0.0145156
1740043092.509406762,0.0155524,0,0.0145156
1740043092.513029292,0.0155524,0,0.0145156
1740043092.516628111,0.0155524,0,0.0145156
1740043092.520232038,0.0155524,0,0.0145156
1740043092.523810303,0.0155524,0,0.0145156
1740043092.527432412,0.0155524,0,0.0145156
1740043092.531016546,0.0155524,0,0.0145156
1740043092.534724948,0.0155524,0,0.0145156
1740043092.538318410,0.0155524,0,0.0145156
1740043092.541889921,0.0155524,0,0.0145156
1740043092.545534108,0.0155524,0,0.0145156
1740043092.549035269,0.0155524,0,0.0145156
1740043092.552689735,0.0155524,0,0.0145156
1740043092.556275546,0.0155524,0,0.0145156
1740043092.559852796,0.0155524,0,0.0145156
1740043092.563460228,0.0155524,0,0.0145156
1740043092.567030252,0.0155524,0,0.0145156
1740043092.570612951,0.0155524,0,0.0145156
1740043092.574209117,0.0155524,0,0.0145156
1740043092.577852690,0.0155524,0,0.0145156
1740043092.581427712,0.0155524,0,0.0145156
1740043092.585074860,0.0155524,0,0.0145156
1740043092.588735236,0.0155524,0,0.0145156
1740043092.592266363,0.0155524,0,0.0145156
1740043092.595870979,0.0155524,0,0.0145156
1740043092.599439699,0.0155524,0,0.0145156
1740043092.603021509,0.0155524,0,0.0145156
1740043092.606612442,0.0155524,0,0.0145156
1740043092.610215614,0.0155524,0,0.0145156
1740043092.613872392,0.0155524,0,0.0145156
1740043092.617518391,0.0155524,0,0.0145156
1740043092.621062164,0.0155524,0,0.0145156
1740043092.624616808,0.0155524,0,0.0145156
1740043092.628239971,0.0155524,0,0.0145156
1740043092.631832476,0.0155524,0,0.0145156
1740043092.635491139,0.0155524,0,0.0145156
1740043092.639030004,0.0155524,0,0.0145156
1740043092.642636202,0.0155524,0,0.0145156
1740043092.646271082,0.0155524,0,0.0145156
1740043092.649821502,0.0155524,0,0.0145156
1740043092.653409099,0.0155524,0,0.0145156
1740043092.657010524,0.0155524,0,0.0145156
1740043092.660614615,0.0155524,0,0.0145156
1740043092.664217254,0.0155524,0,0.0145156
1740043092.667836149,0.0155524,0,0.0145156
1740043092.671446282,0.0155524,0,0.0145156
1740043092.675015787,0.0155524,0,0.0145156
1740043092.678648324,0.0155524,0,0.0145156
1740043092.682272168,0.0155524,0,0.0145156
1740043092.685833302,0.0155524,0,0.0145156
1740043092.689432285,0.0155524,0,0.0145156
1740043092.693015751,0.0155524,0,0.0145156
1740043092.696659823,0.0155524,0,0.0145156
1740043092.700236288,0.0155524,0,0.0145156
1740043092.703823214,0.0155524,0,0.0145156
1740043092.707409260,0.0155524,0,0.0145156
1740043092.711085310,0.0155524,0,0.0145156
1740043092.714672202,0.0155524,0,0.0145156
1740043092.718262600,0.0155524,0,0.0145156
1740043092.721821575,0.0155524,0,0.0145156
1740043092.725412716,0.0155524,0,0.0145156
1740043092.729078261,0.0155524,0,0.0145156
1740043092.732660812,0.0155524,0,0.0145156
1740043092.736243771,0.0155524,0,0.0145156
1740043092.739811207,0.0155524,0,0.0145156
1740043092.743404727,0.0155524,0,0.0145156
1740043092.747026004,0.0155524,0,0.0145156
1740043092.750636507,0.0155524,0,0.0145156
1740043092.754225243,0.0155524,0,0.0145156
1740043092.757875192,0.0155524,0,0.0145156
1740043092.761395016,0.0155524,0,0.0145156
1740043092.765000229,0.0155524,0,0.0145156
1740043092.768615995,0.0155524,0,0.0145156
1740043092.772185253,0.0155524,0,0.0145156
1740043092.775809248,0.0155524,0,0.0145156
1740043092.779455394,0.0155524,0,0.0145156
1740043092.783061811,0.0155524,0,0.0145156
1740043092.786624224,0.0155524,0,0.0145156
1740043092.790218860,0.0155524,0,0.0145156
1740043092.793898942,0.0155524,0,0.0145156
1740043092.797467536,0.0155524,0,0.0145156
1740043092.801077039,0.0155524,0,0.0145156
1740043092.804645165,0.0155524,0,0.0145156
1740043092.808212593,0.0155524,0,0.0145156
1740043092.811810014,0.0155524,0,0.0145156
1740043092.815483540,0.0155524,0,0.0145156
1740043092.819021480,0.0155524,0,0.0145156
1740043092.822615735,0.0155524,0,0.0145156
1740043092.826202148,0.0155524,0,0.0145156
1740043092.829828852,0.0155524,0,0.0145156
1740043092.833475793,0.0155524,0,0.0145156
1740043092.837028970,0.0155524,0,0.0145156
1740043092.840612370,0.0155524,0,0.0145156
1740043092.844214959,0.0155524,0,0.0145156
1740043092.847819425,0.0155524,0,0.0145156
1740043092.851469055,0.0155524,0,0.0145156
1740043092.855024324,0.0155524,0,0.0145156
1740043092.858644262,0.0155524,0,0.0145156
1740043092.862231911,0.0155524,0,0.0145156
1740043092.865865433,0.0155524,0,0.0145156
1740043092.869451513,0.0155524,0,0.0145156
1740043092.873011300,0.0155524,0,0.0145156
1740043092.876609337,0.0155524,0,0.0145156
1740043092.880218633,0.0155524,0,0.0145156
1740043092.883871448,0.0155524,0,0.0145156
1740043092.887419693,0.0155524,0,0.0145156
1740043092.891011830,0.0155524,0,0.0145156
1740043092.894630479,0.0155524,0,0.0145156
1740043092.898255700,0.0155524,0,0.0145156
1740043092.901853124,0.0155524,0,0.0145156
1740043092.905416908,0.0155524,0,0.0145156
1740043092.909011899,0.0155524,0,0.0145156
1740043092.912631013,0.0155524,0,0.0145156
1740043092.916203868,0.0155524,0,0.0145156
1740043092.919809081,0.0155524,0,0.0145156
1740043092.923409612,0.0155524,0,0.0145156
1740043092.927003444,0.0155524,0,0.0145156
1740043092.930610075,0.0155524,0,0.0145156
1740043092.934207583,0.0155524,0,0.0145156
1740043092.937804730,0.0155524,0,0.0145156
1740043092.941407337,0.0155524,0,0.0145156
1740043092.945017183,0.0155524,0,0.0145156
1740043092.948611455,0.0155524,0,0.0145156
1740043092.952210097,0.0155524,0,0.0145156
1740043092.955822261,0.0155524,0,0.0145156
1740043092.959405870,0.0155524,0,0.0145156
1740043092.963014026,0.0155524,0,0.0145156
1740043092.966609610,0.0155524,0,0.0145156
1740043092.970207508,0.0155524,0,0.0145156
1740043092.973808879,0.0155524,0,0.0145156
1740043092.977411494,0.0155524,0,0.0145156
1740043092.981030380,0.0155524,0,0.0145156
1740043092.984610241,0.0155524,0,0.0145156
1740043092.988209535,0.0155524,0,0.0145156
1740043092.991807086,0.0155524,0,0.0145156
1740043092.995415962,0.0155524,0,0.0145156
1740043092.999011200,0.0155524,0,0.0145156
1740043093.002609083,0.0155524,0,0.0145156
1740043093.006357889,0.0155524,0,0.0145156
1740043093.009955273,0.0155524,0,0.0145156
1740043093.013494800,0.0155524,0,0.0145156
1740043093.017148664,0.0155524,0,0.0145156
1740043093.020712072,0.0155524,0,0.0145156
1740043093.024347350,0.0155524,0,0.0145156
1740043093.027952887,0.0155524,0,0.0145156
1740043093.031558405,0.0155524,0,0.0145156
1740043093.035145433,0.0155524,0,0.0145156
1740043093.038750297,0.0155524,0,0.0145156
1740043093.042357034,0.0155524,0,0.0145156
1740043093.045944606,0.0155524,0,0.0145156
1740043093.049559254,0.0155524,0,0.0145156
1740043093.053152830,0.0155524,0,0.0145156
1740043093.056784649,0.0155524,0,0.0145156
1740043093.060347996,0.0155524,0,0.0145156
1740043093.063956071,0.0155524,0,0.0145156
1740043093.067559975,0.0155524,0,0.0145156
1740043093.071153590,0.0155524,0,0.0145156
1740043093.074755708,0.0155524,0,0.0145156
1740043093.078341482,0.0155524,0,0.0145156
1740043093.081960185,0.0155524,0,0.0145156
1740043093.085559248,0.0155524,0,0.0145156
1740043093.089150794,0.0155524,0,0.0145156
1740043093.092772155,0.0155524,0,0.0145156
1740043093.096358153,0.0155524,0,0.0145156
1740043093.099963209,0.0155524,0,0.0145156
1740043093.103541655,0.0155524,0,0.0145156
1740043093.107149238,0.0155524,0,0.0145156
1740043093.110747863,0.0155524,0,0.0145156
1740043093.114366974,0.0155524,0,0.0145156
1740043093.117958800,0.0155524,0,0.0145156
1740043093.121559328,0.0155524,0,0.0145156
1740043093.125153223,0.0155524,0,0.0145156
1740043093.128775562,0.0155524,0,0.0145156
1740043093.132363330,0.0155524,0,0.0145156
1740043093.135948307,0.0155524,0,0.0145156
1740043093.139560807,0.0155524,0,0.0145156
1740043093.143139834,0.0155524,0,0.0145156
1740043093.146763252,0.0155524,0,0.0145156
1740043093.150357466,0.0155524,0,0.0145156
1740043093.153950739,0.0155524,0,0.0145156
1740043093.157544804,0.0155524,0,0.0145156
1740043093.161155099,0.0155524,0,0.0145156
1740043093.164617267,0.0155524,0,0.0145156
1740043093.168344846,0.0155524,0,0.0145156
1740043093.171968795,0.0155524,0,0.0145156
1740043093.175556927,0.0155524,0,0.0145156
1740043093.179099038,0.0155524,0,0.0145156
1740043093.182620194,0.0155524,0,0.0145156
1740043093.186208442,0.0155524,0,0.0145156
1740043093.189962307,0.0155524,0,0.0145156
1740043093.193444569,0.0155524,0,0.0145156
1740043093.197071684,0.0155524,0,0.0145156
1740043093.200648102,0.0155524,0,0.0145156
1740043093.204204049,0.0155524,0,0.0145156
1740043093.207809689,0.0155524,0,0.0145156
1740043093.211409821,0.0155524,0,0.0145156
1740043093.215014474,0.0155524,0,0.0145156
1740043093.218610756,0.0155524,0,0.0145156
1740043093.222207991,0.0155524,0,0.0145156
1740043093.225814355,0.0155524,0,0.0145156
1740043093.229409076,0.0155524,0,0.0145156
1740043093.233010746,0.0155524,0,0.0145156
1740043093.236612811,0.0155524,0,0.0145156
1740043093.240210581,0.0155524,0,0.0145156
1740043093.243811788,0.0155524,0,0.0145156
1740043093.247407112,0.0155524,0,0.0145156
1740043093.251010603,0.0155524,0,0.0145156
1740043093.254609007,0.0155524,0,0.0145156
1740043093.258208061,0.0155524,0,0.0145156
1740043093.261809258,0.0155524,0,0.0145156
1740043093.265405095,0.0155524,0,0.0145156
1740043093.269008949,0.0155524,0,0.0145156
1740043093.272606290,0.0155524,0,0.0145156
1740043093.276203211,0.0155524,0,0.0145156
1740043093.279807447,0.0155524,0,0.0145156
1740043093.283408601,0.0155524,0,0.0145156
1740043093.287007327,0.0155524,0,0.0145156
1740043093.290604089,0.0155524,0,0.0145156
1740043093.294202666,0.0155524,0,0.0145156
1740043093.297812395,0.0155524,0,0.0145156
1740043093.301437395,0.0155524,0,0.0145156
1740043093.305014450,0.0155524,0,0.0145156
1740043093.308609648,0.0155524,0,0.0145156
1740043093.312208735,0.0155524,0,0.0145156
1740043093.315813372,0.0155524,0,0.0145156
1740043093.319406527,0.0155524,0,0.0145156
1740043093.323012561,0.0155524,0,0.0145156
1740043093.326608983,0.0155524,0,0.0145156
1740043093.330205917,0.0155524,0,0.0145156
1740043093.333815379,0.0155524,0,0.0145156
1740043093.337413857,0.0155524,0,0.0145156
1740043093.341013587,0.0155524,0,0.0145156
1740043093.344612718,0.0155524,0,0.0145156
1740043093.348210792,0.0155524,0,0.0145156
1740043093.351805449,0.0155524,0,0.0145156
1740043093.355411094,0.0155524,0,0.0145156
1740043093.359009260,0.0155524,0,0.0145156
1740043093.362607770,0.0155524,0,0.0145156
1740043093.366208748,0.0155524,0,0.0145156
1740043093.369807442,0.0155524,0,0.0145156
1740043093.373406785,0.0155524,0,0.0145156
1740043093.377006396,0.0155524,0,0.0145156
1740043093.380606973,0.0155524,0,0.0145156
1740043093.384205754,0.0155524,0,0.0145156
1740043093.387808280,0.0155524,0,0.0145156
1740043093.391406976,0.0155524,0,0.0145156
1740043093.395006649,0.0155524,0,0.0145156
1740043093.398618646,0.0155524,0,0.0145156
1740043093.402219618,0.0155524,0,0.0145156
1740043093.405816450,0.0155524,0,0.0145156
1740043093.409409780,0.0155524,0,0.0145156
1740043093.413007136,0.0155524,0,0.0145156
1740043093.416608845,0.0155524,0,0.0145156
1740043093.420209293,0.0155524,0,0.0145156
1740043093.423811906,0.0155524,0,0.0145156
1740043093.427407253,0.0155524,0,0.0145156
1740043093.431008083,0.0155524,0,0.0145156
1740043093.434607839,0.0155524,0,0.0145156
1740043093.438202842,0.0155524,0,0.0145156
1740043093.441812369,0.0155524,0,0.0145156
1740043093.445408515,0.0155524,0,0.0145156
1740043093.449008856,0.0155524,0,0.0145156
1740043093.452609359,0.0155524,0,0.0145156
1740043093.456207082,0.0155524,0,0.0145156
1740043093.459811068,0.0155524,0,0.0145156
1740043093.463408492,0.0155524,0,0.0145156
1740043093.467001823,0.0155524,0,0.0145156
1740043093.470608355,0.0155524,0,0.0145156
1740043093.474207120,0.0155524,0,0.0145156
1740043093.477808943,0.0155524,0,0.0145156
1740043093.481407735,0.0155524,0,0.0145156
1740043093.485007793,0.0155524,0,0.0145156
1740043093.488607471,0.0155524,0,0.0145156
1740043093.492203141,0.0155524,0,0.0145156
1740043093.495811751,0.0155524,0,0.0145156
1740043093.499412500,0.0155524,0,0.0145156
1740043093.503009559,0.0155524,0,0.0145156
1740043093.506613740,0.0155524,0,0.0145156
1740043093.510215076,0.0155524,0,0.0145156
1740043093.513808893,0.0155524,0,0.0145156
1740043093.517402152,0.0155524,0,0.0145156
1740043093.521007515,0.0155524,0,0.0145156
1740043093.524603165,0.0155524,0,0.0145156
1740043093.528208919,0.0155524,0,0.0145156
1740043093.531811473,0.0155524,0,0.0145156
1740043093.535410306,0.0155524,0,0.0145156
1740043093.539012519,0.0155524,0,0.0145156
1740043093.542611291,0.0155524,0,0.0145156
1740043093.546213406,0.0155524,0,0.0145156
1740043093.549817698,0.0155524,0,0.0145156
1740043093.553416120,0.0155524,0,0.0145156
1740043093.557010879,0.0155524,0,0.0145156
1740043093.560608534,0.0155524,0,0.0145156
1740043093.564214925,0.0155524,0,0.0145156
1740043093.567809360,0.0155524,0,0.0145156
1740043093.571406529,0.0155524,0,0.0145156
1740043093.575006665,0.0155524,0,0.0145156
1740043093.578610511,0.0155524,0,0.0145156
1740043093.582208514,0.0155524,0,0.0145156
1740043093.585806380,0.0155524,0,0.0145156
1740043093.589423629,0.0155524,0,0.0145156
1740043093.593017420,0.0155524,0,0.0145156
1740043093.596638298,0.0155524,0,0.0145156
1740043093.600204712,0.0155524,0,0.0145156
1740043093.603875605,0.0155524,0,0.0145156
1740043093.607428751,0.0155524,0,0.0145156
1740043093.611011771,0.0155524,0,0.0145156
1740043093.614667688,0.0155524,0,0.0145156
1740043093.618217693,0.0155524,0,0.0145156
1740043093.621825252,0.0155524,0,0.0145156
1740043093.625410049,0.0155524,0,0.0145156
1740043093.629036763,0.0155524,0,0.0145156
1740043093.632698970,0.0155524,0,0.0145156
1740043093.636212576,0.0155524,0,0.0145156
1740043093.639808675,0.0155524,0,0.0145156
1740043093.643415134,0.0155524,0,0.0145156
1740043093.647018056,0.0155524,0,0.0145156
1740043093.650615609,0.0155524,0,0.0145156
1740043093.654203974,0.0155524,0,0.0145156
1740043093.657809620,0.0155524,0,0.0145156
1740043093.661411714,0.0155524,0,0.0145156
1740043093.665009055,0.0155524,0,0.0145156
1740043093.668611959,0.0155524,0,0.0145156
1740043093.672207982,0.0155524,0,0.0145156
1740043093.675815431,0.0155524,0,0.0145156
1740043093.679404474,0.0155524,0,0.0145156
1740043093.683028498,0.0155524,0,0.0145156
1740043093.686611597,0.0155524,0,0.0145156
1740043093.690205009,0.0155524,0,0.0145156
1740043093.693811861,0.0155524,0,0.0145156
1740043093.697407753,0.0155524,0,0.0145156
1740043093.701016509,0.0155524,0,0.0145156
1740043093.704637837,0.0155524,0,0.0145156
1740043093.708248122,0.0155524,0,0.0145156
1740043093.711844207,0.0155524,0,0.0145156
1740043093.715436515,0.0155524,0,0.0145156
1740043093.719076241,0.0155524,0,0.0145156
1740043093.722630749,0.0155524,0,0.0145156
1740043093.726207986,0.0155524,0,0.0145156
1740043093.729818126,0.0155524,0,0.0145156
1740043093.733415377,0.0155524,0,0.0145156
